ID Chamado,TÍTULO,DATA E HORA ABERTURA,STATUS,,,,CAMPUS,,,,,CATEGORIA COMPLETA,,,,Valor do chamado,,,,Latitude x Longitude Geral,,DESCRIÇÃO GLPI,TÍTULO O.S.M.,DESCRIÇÃO O.S.M.,Classificação IA,,Avaliação (%),Executor,Criticidade Atribuída por IA
2026030242,Tomadas não funcionam,2026-03-11 14:03,Fechado,,,,Campus Jorge Amado,,,,,Elétrica > Instalações elétricas,,,,0,,,,"-14.770309469288907, -39.23560995592077",,As tomadas da sala 205 não estão funcionando.,,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,0.85,LSTM_BAIXA_CONF,Baixa
2026030246,Portal solto,2026-03-11 14:58,Fechado,,,,Campus Paulo Freire,,,,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,,,0,,,,"-17.534828808942148, -39.72394543442796",,"Prezados,

O portal do laboratório de Microbiologia, Imunologia, Parasitologia e Patologia, no complexo 2 está solto, imendindo que a porta seja fechada.

Obrigado.

Atensionsamente,
Thiago",,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,0.99,LSTM,Baixa
2026030254,Maçaneta da porta solta,2026-03-12 08:31,Fechado,,,,Campus Jorge Amado,,,,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,,,0,,,,"-14.770309469288907, -39.23560995592077",,"Maçaneta da porta solta
Local: Sala 05",,,Estrutura Predial > Pintura,,0.29,LSTM_BAIXA_CONF,Baixa
2026030255,Retoque de tinta em parede,2026-03-12 08:33,Fechado,,,,Campus Jorge Amado,,,,,Estrutura Predial > Pintura,,,,0,,,,"-14.770309469288907, -39.23560995592077",,"Retoque de tinta em parede
Local: Procurar Patrícia",,,Estrutura Predial > Forro,,0.25,LSTM_BAIXA_CONF,Baixa
2026030256,Placa no forro,2026-03-12 08:48,Fechado,,,,Campus Sosígenes Costa,,,,,Estrutura Predial > Forro,,,,0,,,,"-16.423822637563376, -39.13549260894328",,"Bom dia!
Por gentileza, poderia verificar a possibilidade de colocar uma placa mais pesada na sala do Serviço Social? Quando a porta é aberta, a placa que fica no forro, em frente à porta, acaba soltando com o vento.
Além disso, a placa que fica em cima do ar-condicionado também precisa ser trocada.
Agradeço desde já!",,,"Instalação de Acessórios e Mobiliário > Instalação/Reparo de Equipamentos, Acessórios e Mobiliários",,0.24,LSTM_BAIXA_CONF,Baixa
2026030259,Remoção e instalação de tv´s,2026-03-12 10:45,Fechado,,,,Campus Paulo Freire,,,,,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",,,,0,,,,"-17.53335341230621, -39.72217542816204",,Retirar tv da sala 14 e instalar outra que se encontra na sala da coordenação.,,,Elétrica > Instalações elétricas,,0.4,LSTM_BAIXA_CONF,Alta
2026030266,Fiação eletrica exposta  e dando choques eletricos nos usuários,2026-03-12 16:12,Fechado,,,,Campus Jorge Amado,,,,,Elétrica > Instalações elétricas,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Prezados,

Conforme anexos, respeitosamente, solicito análise e intervenção técnica no local ( PORTARIA PRINCIPAL DA CEPLAC/UFSB ), visto que a fiação eletrica está exposta e dando choques eletricos nos usuários/alunos que nela encostam , por descuido e/ou desatenção.
Para maiores informações, favor procurar e/ou consultar o colaborador terceirizado Del ou Marcelo na portaria da CEPLAC
Grato,
Emerson Moutinho
CAA CJA",,,Elétrica > Iluminação,,0.9,LSTM_BAIXA_CONF,Baixa
2026030267,"O interruptor da sala foi danificado, por esse motivo as luzes da sala",2026-03-12 19:07,Solucionado,,,,Campus Jorge Amado,,,,,Elétrica > Iluminação,,,,0,,,,"-14.870897256276933, -39.594953067425706",,"O interruptor da sala foi danificado, por esse motivo as luzes da sala não estão acendendo. Favor, corrigir com urgência.
Atenciosamente,
Karla de Souza.",,,"Instalação de Acessórios e Mobiliário > Instalação/Reparo de Equipamentos, Acessórios e Mobiliários",,0.2,LSTM_BAIXA_CONF,Baixa
2026030268,MONTAGEM DA EXTENSÃO DE MESA EM L,2026-03-12 20:47,Fechado,,,,Campus Paulo Freire,,,,,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",,,,0,,,,"-17.53294195326467, -39.72258736378763",,"Prezados, se possível, gentileza montar a extensão da mesa em L localizada nos fundos da Biblioteca. Pelo que observei serão necessários 4 parafusos grandes. Desde já agradeço o apoio de sempre",,,Climatização > Ar condicionado,,0.92,LSTM_BAIXA_CONF,Baixa
2026030273,Ar Condicionado,2026-03-13 13:49,Processando (atribuído),,,,Campus Sosígenes Costa,,,,,Climatização > Ar condicionado split,,,,354.6,,,,"-16.423822637563376, -39.13549260894328",,"Boa tarde!
Solicito, por gentileza, a verificação do ar-condicionado da sala da psicóloga. Mesmo estando desligado, continua aparecendo um número no visor, como se estivesse ligado.
Se possível, peço também a verificação da pintura da sala, pois a tinta está descascando em alguns pontos.",Pintura de parede,Pintura de parede,Climatização > Ar condicionado,,0.92,LSTM_BAIXA_CONF,Baixa
2026030275,Solicitação de manutenção em ar-condicionado,2026-03-13 14:50,Fechado,,,,Campus Paulo Freire,,,,,Climatização > Ar condicionado split,,,,0,,,,#N/A,,"Prezados, boa tarde!
Solicito, por gentileza, a realização de manutenção no aparelho de ar-condicionado instalado na UBS do Kaikan Sul, tendo em vista que o equipamento está apresentando vazamento de água.",,,Outros > Outros,,0.1,LSTM_BAIXA_CONF,Baixa
2026030278,Remoçao de abelhas,2026-03-13 15:03,Solucionado,,,,Campus Sosígenes Costa,,,,,Outros > Outros,,,,321.64,,,,"-16.423822637563376, -39.13549260894328",,Necessitamos da retiradas de abelhas que estão alojadas na parede do fundo do banheiro feminino da área externa do pórtico.,Remoção de abelhas,Contratação de pessoa especializada em resgate de abelhas com caixa.,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,1,LSTM,Média
2026030279,Solicitação de verificação de pontos de rede lógica,2026-03-13 15:21,Fechado,,,,Campus Paulo Freire,,,,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,,,670.5,,,,"-17.534582646209113, -39.72461446135704",,"Prezados, boa tarde!
Solicito, por gentileza, a verificação de dois pontos de rede lógica que se encontram inoperantes no Laboratório de Informática do Complexo II.",Reparo em fibra ótica,Reparo em fibra ótica,Climatização > Ar condicionado,,0.25,LSTM_BAIXA_CONF,Baixa
2026030280,Avaliação e correção de problema de ar condicionados,2026-03-13 15:25,Fechado,,,,Campus Paulo Freire,,,,,Climatização > Ar condicionado split,,,,0,,,,"-17.53335341230621, -39.72217542816204",,"Prezados,

A pedido do coordenador administrativo do CPF, Paulo Borges, informo que os aparelhos de ar condicionados dos lugares abaixo estão apresentando problemas de funcionamento.

Sala Monitoria 1 (Antigo bloco de habilidades - Complexo 2)
Consultório 4 - Antigo Bloco de Habilidade
UBS Kaikan Sul - Sala da UFSB

Favor verificar e, se possível, sanar os problemas.

At.te",,,"Instalação de Acessórios e Mobiliário > Instalação/Reparo de Equipamentos, Acessórios e Mobiliários",,0.14,LSTM_BAIXA_CONF,Baixa
2026030304,Instalação,2026-03-16 15:04,Fechado,,,,Campus Paulo Freire,,,,,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",,,,0,,,,"-17.53335341230621, -39.72217542816204",,"Instalar tv na sala 17.
Obs: A tv está na sala da coordenação do Campus.",,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,0.15,LSTM_BAIXA_CONF,Baixa
2026030285,Rompimento de fibra,2026-03-13 19:25,Fechado,,,,Campus Paulo Freire,,,,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,,,0,,,,"-17.53335341230621, -39.72217542816204",,"Olá, solicito a identificação e correção do ponto de rompimento da fibra entre o Complexo 1 e o Complexo 2. Hoje, às 15h, ocorreu uma falha na comunicação entre os switches de cada lado, ocasionando a perda de conexão entre os dois complexos.
Obrigado.",,,Climatização > Ar condicionado,,1,LSTM,Baixa
2026030289,Ar condicionado não está gelando,2026-03-16 08:47,Solucionado,,,,Campus Jorge Amado,,,,,Climatização > Ar condicionado split,,,,0,,,,#N/A,,"Prezado,

O ar condicionado da sala 2 está com a sigla EC

Cordialmente,

Débora Oliveira",,,Hidrossanitária > Hidráulica,,0.92,LSTM_BAIXA_CONF,Média
2026030291,Torneira quebrada e com grande vazamento,2026-03-16 08:50,Fechado,,,,Campus Sosígenes Costa,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-16.423058409985778, -39.136850127779546",,"Bom dia!

Na copa dos discente no pavilhão de feiras, torneira encontra-se quebrada e com vazamento, por gentileza verificar com uma certa urgencia.",,,Climatização > Ar condicionado,,1,LSTM,Média
2026030294,Funcionamento inadequado,2026-03-16 09:10,Fechado,,,,Reitoria,,,,,Climatização > Ar condicionado split,,,,50.4,,,,"-14.788316740297745, -39.27483123836992",,"Prezados, bom dia!

Após cumprimentá-los, solicitamos a verificação do ar-condicionado localizado na sala da vice-reitoria.
Que vem apresentando funcionamento inadequado.

Obrigada!",Substituição de capacitor de ar condicionado,Substituição de capacitor de ar condicionado,Estrutura Predial > Infiltração,,0.19,LSTM_BAIXA_CONF,Baixa
2026030298,Retorno de água da pia,2026-03-16 09:59,Fechado,,,,Campus Paulo Freire,,,,,Estrutura Predial > Infiltração,,,,0,,,,"-17.534582646209113, -39.72461446135704",,"Solicito, por gentileza, a verificação da pia do Laboratório Interdisciplinador 2, pois a mesma está apresentando retorno de água. Com isso pode vir a danificar os equipamentos que estão no local.",,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,0.99,LSTM,Baixa
2026030299,Avaliação - Layout galeria ex-reitores/as,2026-03-16 10:08,Solucionado,,,,Reitoria,,,,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,,,354.6,,,,"-14.788316740297745, -39.27483123836992",,"Prezados/as, bom dia.

Solicitamos a avaliação, considerando a viabilidade de um local para a instalação da Galeria de ex-reitores/as da UFSB.
A entrega da Galeria deverá acontecer em 13/05/2026, por isso, necessitamos da análise e da implementação dos procedimentos o quanto antes.

Atenciosamente.",Pintura em parede para galeria de ex-reitores,Pintura em parede para galeria de ex-reitores,Estrutura Predial > Alvenaria / Pisos / Estrutura,,0.72,LSTM_BAIXA_CONF,Baixa
2026030305,Instalação de papel em janelas de vidro,2026-03-16 15:15,Fechado,,,,Campus Paulo Freire,,,,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,,,0,,,,"-17.534582646209113, -39.72461446135704",,"Prezados

Solicito, se possível, a instalação papel nas janelas de vidro da sala que estão os materiais de saúde.
Os raios solares estão incidindo diretamente sobre os materiais.

A sala está localizada no segundo andar do núcleo pedagógico, no anexo.
O nome da sala é DML / Sala de serviços.

At.te",,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,0.94,LSTM_BAIXA_CONF,Baixa
2026030308,Instalação de ponto de rede para WIFI,2026-03-16 16:03,Fechado,,,,Campus Paulo Freire,,,,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,,,0,,,,"-17.534582646209113, -39.72461446135704",,Solicito instalação de ponto de rede wifi na sala do QGBT no núcleo Pedagógico para instalação de smartmeter para monitoramento da geração fotovoltaica,,,Climatização > Ar condicionado,,0.99,LSTM,Baixa
2026030310,"Presados/as  Boa Tarde,     Solicito a manuntenção do ar condicionado",2026-03-16 16:30,Fechado,,,,Reitoria,,,,,Climatização > Ar condicionado split,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"Presados/as
Boa Tarde,

Solicito a manuntenção do ar condicionado na sala da Pró-Reitoria de Pesquisa e Pós-Graduação pois o mesmo nao esta funcionando direito.

Atenciosamente,",,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,0.32,LSTM_BAIXA_CONF,Baixa
2026030315,Reativar rede telefônica,2026-03-17 09:27,Fechado,,,,Campus Jorge Amado,,,,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,,,0,,,,"-14.770309469288907, -39.23560995592077",,"Reativar rede telefônica
Sala 05",,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,0.92,LSTM_BAIXA_CONF,Baixa
2026030317,Usuário não possui cadastro para utilizar os serviços da biblioteca.,2026-03-17 10:56,Fechado,,,,Campus Jorge Amado,,,,,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Está aparecendo essa informação na pagina do SIGAA
Portal do Discente > Acompanhamento dos procedimentos após defesa de Tese/Dissertação/ etapa 4",,,Hidrossanitária > Hidráulica,,0.99,LSTM,Média
2026030318,Substituição de peças do vasos sanitarios,2026-03-17 10:58,Processando (atribuído),,,,Campus Jorge Amado,,,,,Hidrossanitária > Hidráulica,,,,1282.43,,,,"-14.770309469288907, -39.23560995592077",,"Bom dia
Tudo bem?

*]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-WEB:01eb3f6b-3f2c-4f96-92f7-40730c2c6561-1"" data-testid=""conversation-turn-4"" data-scroll-anchor=""true"" data-turn=""assistant"">

Devido à solicitação da equipe de operação das estações de tratamento, encaminho este chamado para comunicar a necessidade de aquisição de, no mínimo, 15 mecanismos de saída para caixas de descarga de vasos sanitários.
A equipe identificou que pelo menos 15 desses dispositivos apresentam funcionamento inadequado, ocasionando desperdício de água. Essa perda impacta diretamente o sistema, contribuindo para a redução dos níveis dos tanques e a diminuição da disponibilidade de água de reuso, podendo gerar falta d’água, especialmente no período noturno, quando há maior demanda devido ao aumento da população universitária em atividades pedagógicas.
Diante dessa constatação, solicito a compra dos referidos equipamentos para substituição imediata, com o objetivo de evitar desperdícios e garantir o abastecimento adequado nos banheiros do núcleo pedagógico nos horários de maior necessidade.
Segue em anexo a imagem do equipamento que precisa ser substituído.",Substituição de peças do vasos sanitarios,Substituição de peças do vasos sanitarios,Elétrica > Instalações elétricas,,0.15,LSTM_BAIXA_CONF,Baixa
2026030319,Circuito de emergência,2026-03-17 11:01,Fechado,,,,Campus Sosígenes Costa,,,,,Elétrica > Instalações elétricas,,,,0,,,,"-16.423058409985778, -39.136850127779546",,"Prezados,
Solicito a instalação de um ponto de energia elétrica atrás do rack de rede localizado na Torre 1, com o objetivo de alimentar adequadamente o equipamento e possibilitar a remoção da extensão atualmente em uso.
Adicionalmente, peço que este ponto seja ligado ao circuito de energia de emergência do campus, a fim de garantir a continuidade do serviço de rede em casos de indisponibilidade de energia elétrica.
Fico à disposição para quaisquer esclarecimentos.
Desde já agradeço pela atenção.",,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,0.48,LSTM_BAIXA_CONF,Baixa
2026030321,Manutenção no portão,2026-03-17 11:06,Fechado,,,,Reitoria,,,,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,,,0,,,,"-14.788316740297745, -39.27483123836992",,Prezado o portão 04 e 05 do estacionamento necessita de manutenção pois o mesmo está abrindo com dificuldade e necessita de lubrificação das roudanas e regulagem devido a lentidão.,,,Elétrica > Iluminação,,0.63,LSTM_BAIXA_CONF,Baixa
2026030325,Solicitação de inspeção em luminárias – Núcleo Pedagógico,2026-03-17 11:43,Fechado,,,,Campus Paulo Freire,,,,,Elétrica > Iluminação,,,,0,,,,"-17.534582646209113, -39.72461446135704",,"Prezados, bom dia!
Solicito, por gentileza, a realização de inspeção nas luminárias localizadas sobre a rampa de acesso do Núcleo Pedagógico do Complexo II, tendo em vista que as mesmas não estão em funcionamento.",,,Instalação de Acessórios e Mobiliário > Placas de identificação,,0.12,LSTM_BAIXA_CONF,Baixa
2026030327,Placas Direcionamento de Visitante para a Ouvidoria,2026-03-17 13:32,Processando (atribuído),,,,Reitoria,,,,,Instalação de Acessórios e Mobiliário > Placas de identificação,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"De ordem da diretora de Infraestrutura, solicito o complemento das placas elaboradas no chamado 2023030331, para que identifique o direcionamento que o visitante possa chegar até a ouvidoria.",,,Estrutura Predial > Forro,,0.11,LSTM_BAIXA_CONF,Baixa
2026030332,Vistoria,2026-03-17 17:13,Fechado,,,,Campus Paulo Freire,,,,,Estrutura Predial > Forro,,,,0,,,,"-17.533274716800296, -39.72248779186285",,"Solicito uma vistoria no forro e calhas da biblioteca, por conta do aparecimento recorrente de escorpiões no interior da mesma.",,,"Instalação de Acessórios e Mobiliário > Instalação/Reparo de Equipamentos, Acessórios e Mobiliários",,0.63,LSTM_BAIXA_CONF,Baixa
